userId,rbar_u
11892,2.8653846153846154
11896,4.01304347826087
11899,4.017857142857143
11902,4.167107875579087
11903,2.6076923076923078
12043,3.6538461538461537
12046,3.5838509316770186
12053,3.48868778280543
12076,3.5172413793103448
12084,3.48
12096,3.230769230769231
12099,3.6486486486486487
12115,3.78328173374613
12116,2.4054054054054053
12122,4.129411764705883
12128,3.2806122448979593
12142,3.92
12148,3.625
12170,3.7275541795665634
12175,3.1745283018867925
12176,3.75
12188,3.264705882352941
12193,2.5
12211,3.345679012345679
12280,3.814814814814815
12281,3.6296296296296298
12302,3.3963963963963963
12303,3.68
12347,3.6785714285714284
12361,3.5357142857142856
12370,3.8333333333333335
12377,3.8536585365853657
12385,3.8208955223880596
12399,3.8285714285714287
12409,3.2885906040268456
12417,3.08955223880597
12420,3.638888888888889
12428,3.7901234567901234
12431,3.8095238095238093
12432,3.6774193548387095
12436,3.462686567164179
12440,3.6125
12451,3.0808823529411766
12456,3.7945945945945945
12469,3.6760869565217393
12513,3.5238095238095237
12517,3.8958333333333335
12531,3.138047138047138
12533,3.510869565217391
12561,3.6538461538461537
12594,4.361111111111111
12602,3.695
12620,3.3333333333333335
12630,3.996551724137931
12633,3.869047619047619
12651,3.45
12661,3.55
12672,3.872670807453416
12676,4.159090909090909
12713,2.8333333333333335
12755,3.0
12758,4.0625
12776,4.0
12778,3.321207430340557
12784,3.4130434782608696
12793,3.087330873308733
12829,3.9038461538461537
12834,3.2758620689655173
12848,4.021739130434782
12862,3.4725274725274726
12865,4.076923076923077
12870,3.6458333333333335
12871,3.8461538461538463
12914,4.27710843373494
12932,3.4444444444444446
12942,3.9285714285714284
12951,4.033898305084746
12955,3.7666666666666666
12969,3.0625
12973,3.3440329218106997
12995,3.735294117647059
13001,3.7674418604651163
13043,3.411483253588517
13048,3.586206896551724
13060,3.6923076923076925
13084,4.027932960893855
13088,3.1621621621621623
13092,3.396671289875173
13098,3.4634146341463414
13107,3.5
13114,3.576923076923077
13134,3.6948051948051948
13136,3.896551724137931
13143,3.3160919540229883
13144,3.6288659793814433
13147,3.897727272727273
13156,3.2265625
13173,3.55
13176,3.722972972972973
13188,2.9504950495049505
13194,3.4166666666666665
13196,3.8212121212121213
13213,4.0
13222,3.5
13250,3.7
13253,3.685185185185185
13266,4.5
13275,4.137931034482759
13317,3.619047619047619
13329,3.5357142857142856
13330,3.8292682926829267
13358,3.7884615384615383
13367,3.6608796296296298
13376,3.5736961451247167
13388,3.789473684210526
13402,3.7183098591549295
13418,3.09
13422,3.727272727272727
13457,2.55
13459,3.654320987654321
13474,4.147435897435898
13482,3.8585858585858586
13488,2.9722222222222223
13493,3.9220779220779223
13511,3.6785714285714284
13518,3.161290322580645
13524,4.05
13525,3.4834834834834836
13546,3.6589147286821704
13551,3.3333333333333335
13570,3.761904761904762
13574,3.418067226890756
13577,3.9807073954983925
13640,3.3517241379310345
13644,3.538922155688623
13657,3.45
13669,3.1136363636363638
13690,2.776965265082267
13694,3.7960526315789473
13716,3.82
13723,3.206611570247934
13732,3.954954954954955
13735,2.8275862068965516
13745,2.9
13753,3.711870026525199
13758,2.7
13766,2.9210526315789473
13821,3.869565217391304
13829,4.342105263157895
13839,3.5813953488372094
13841,3.4583333333333335
13842,4.16
13870,3.593632958801498
13882,4.59375
13885,3.696969696969697
13888,3.8378378378378377
13915,3.01255230125523
13923,3.8515625
13962,3.2333333333333334
13965,3.654008438818565
13966,3.535928143712575
13973,3.323651452282158
13982,3.727272727272727
13998,3.0643564356435644
14022,3.105603448275862
14038,3.8284518828451883
14041,3.7135922330097086
14063,3.9382716049382718
14084,4.12962962962963
14109,3.735294117647059
14113,4.329787234042553
14116,3.9294871794871793
14120,4.0
14121,3.75
14123,3.8
14127,3.563106796116505
14128,2.923076923076923
14172,3.350515463917526
14210,3.3918722786647315
14213,4.073529411764706
14230,3.599250936329588
14235,4.211267605633803
14261,4.01948051948052
14273,3.5652173913043477
14294,3.5981308411214954
14295,3.954954954954955
14308,4.431034482758621
14318,4.162162162162162
14326,2.6451612903225805
14341,3.513157894736842
14347,3.5416666666666665
14375,3.392156862745098
14381,3.690909090909091
14382,3.5695364238410594
14410,4.0
14415,3.774193548387097
14416,3.7333333333333334
14417,2.8435897435897437
14437,3.455584872471416
14446,3.590909090909091
14461,3.9235294117647057
14510,4.1
14516,3.28
14519,2.9617058311575284
14527,4.0
14534,3.327731092436975
14546,4.15268817204301
14549,3.9012345679012346
14571,4.0476190476190474
14575,3.6666666666666665
14582,3.617021276595745
14606,3.844155844155844
14611,3.8841463414634148
14618,3.627906976744186
14643,3.6551724137931036
14652,3.5657894736842106
14672,3.3636363636363638
14682,4.0
14707,3.6845018450184504
14721,3.241758241758242
14723,2.9411764705882355
14738,3.3137254901960786
14761,3.2741228070175437
14762,3.8863636363636362
14793,4.0777777777777775
14797,3.8
14804,3.3866666666666667
14809,4.0131578947368425
14843,3.923076923076923
14887,3.4
14915,3.5681818181818183
14921,2.9
14929,3.881453154875717
14985,3.4285714285714284
14991,3.5256410256410255
14996,4.021739130434782
14999,4.092592592592593
15004,3.4285714285714284
15005,3.391304347826087
15007,4.33
15038,3.9051724137931036
15047,3.027613412228797
15064,3.6440677966101696
15074,4.300970873786408
15089,4.638888888888889
15130,3.3569482288828336
15152,3.324324324324324
15159,3.769230769230769
15165,3.3686868686868685
15181,3.7966101694915255
15210,4.173913043478261
15221,3.2142857142857144
15227,3.0706521739130435
15239,3.783333333333333
15269,3.265625
15285,3.046666666666667
15286,3.9705882352941178
15293,4.0
15301,3.4885057471264367
15318,4.125
15329,3.4523809523809526
15332,3.2972972972972974
15355,3.893617021276596
15362,3.361111111111111
15392,3.857142857142857
15418,3.3776978417266186
15424,3.0231481481481484
15448,3.8137254901960786
15460,4.1234567901234565
15467,3.4761904761904763
15474,3.453125
15485,3.7857142857142856
15515,4.25
15547,3.38
15570,2.604651162790698
15587,3.888888888888889
15615,3.522727272727273
15652,4.198347107438017
15659,3.4464285714285716
15664,4.260869565217392
15674,4.0
15675,3.5
15684,3.2844574780058653
15694,3.7717086834733893
15714,3.282258064516129
15720,3.337912087912088
15729,3.863013698630137
15769,3.841463414634146
15797,2.880952380952381
15817,3.6338028169014085
15837,3.115217391304348
15841,2.8275862068965516
15848,3.8173076923076925
15850,3.6862068965517243
15914,3.504
15917,3.8448275862068964
15924,3.9836065573770494
15928,3.3518518518518516
15930,3.142857142857143
15933,2.9948979591836733
15938,3.5
15943,4.338709677419355
15947,3.5941176470588236
16003,3.6785714285714284
16021,3.8507462686567164
16024,3.5545454545454547
16029,3.4685714285714284
16042,4.090570719602978
16068,3.4545454545454546
16069,3.659090909090909
16078,2.839572192513369
16107,3.139130434782609
16134,3.9
16141,2.593073593073593
16172,4.108108108108108
16176,3.892857142857143
16182,3.4556451612903225
16184,3.95
16188,4.0576923076923075
16211,3.3152173913043477
16243,3.272727272727273
16262,4.531914893617022
16306,4.142857142857143
16309,4.548387096774194
16317,3.869565217391304
16320,3.9583333333333335
16335,3.074561403508772
16352,3.5
16363,2.9285714285714284
16369,3.814814814814815
16371,3.627659574468085
16399,4.0344827586206895
16408,3.1574074074074074
16427,4.571428571428571
16431,4.04
16444,3.4593023255813953
16449,4.364864864864865
16456,3.4827586206896552
16463,3.7813852813852815
16468,3.825
16484,3.8461538461538463
16496,4.28
16504,3.9693877551020407
16539,3.429411764705882
16542,3.7701149425287355
16548,3.8219178082191783
16552,3.5421686746987953
16565,3.9583333333333335
16569,3.6
16575,3.729357798165138
16577,2.4444444444444446
16585,3.176
16586,3.8472222222222223
16611,3.759259259259259
16620,3.74025974025974
16623,3.2051282051282053
16645,3.8279220779220777
16667,4.1
16688,3.625
16695,4.336879432624113
16735,4.271186440677966
16743,3.509375
16764,3.4017857142857144
16790,3.909090909090909
16823,3.902439024390244
16836,4.0
16859,4.18
16866,3.75
16903,3.639344262295082
16904,3.8653846153846154
16917,3.16
16928,3.2131147540983607
16939,3.507936507936508
16943,3.2078313253012047
16954,3.7872340425531914
16955,3.63307240704501
16966,3.85
16982,4.012195121951219
16991,3.5833333333333335
16992,3.75
16999,3.576530612244898
17002,3.2205128205128206
17043,3.8448275862068964
17065,3.9827586206896552
17071,3.6666666666666665
17086,2.923076923076923
17094,3.5970149253731343
17096,3.609375
17124,3.6333333333333333
17140,3.7027027027027026
17162,3.909090909090909
17185,2.9604130808950084
17192,4.291666666666667
17204,3.2683333333333335
17221,3.0794701986754967
17225,4.076923076923077
17238,4.0
17251,4.518518518518518
17283,3.8
17298,2.2356902356902357
17300,4.086206896551724
17318,4.0150943396226415
17323,3.2613636363636362
17339,4.2
17345,4.215189873417722
17349,2.7358490566037736
17352,3.78125
17353,3.576923076923077
17370,3.671232876712329
17408,3.2790697674418605
17421,3.625
17425,3.7232142857142856
17429,3.5483870967741935
17448,2.8864864864864863
17449,3.6346153846153846
17470,3.424561403508772
17486,3.457627118644068
17492,3.4375
17500,3.84375
17511,3.337696335078534
17514,4.007246376811594
17550,3.5166666666666666
17559,3.2403846153846154
17583,2.8640167364016738
17593,3.707865168539326
17594,3.425
17595,3.158953722334004
17612,2.8857142857142857
17620,3.7830188679245285
17636,3.328125
17640,3.1302681992337167
17641,3.3682634730538923
17642,4.545454545454546
17644,3.1
17650,3.5
17699,3.3333333333333335
17714,4.16
17722,3.2903225806451615
17741,3.7291666666666665
17762,4.476386036960986
17768,3.7746478873239435
17791,4.09375
17794,3.4545454545454546
17819,4.029411764705882
17822,3.608695652173913
17845,3.4655172413793105
17888,3.6549815498154983
17893,2.525
17904,3.675
17905,3.5757575757575757
17910,4.18348623853211
17925,2.857142857142857
17974,4.885714285714286
17976,3.7083333333333335
17984,4.309523809523809
17990,3.6
17994,3.44
17998,2.335766423357664
18002,3.135294117647059
18019,3.6354166666666665
18035,3.9743589743589745
18068,3.6970684039087947
18076,3.75
18094,4.166666666666667
18139,3.4705882352941178
18154,3.4324324324324325
18156,4.3
18182,2.975206611570248
18197,4.052966101694915
18203,3.7534246575342465
18207,3.903225806451613
18215,3.5708955223880596
18221,3.425925925925926
18253,4.0
18256,4.0
18273,3.652173913043478
18290,3.8
18304,3.36734693877551
18310,3.134069400630915
18317,1.7555555555555555
18321,3.7547169811320753
18355,3.65625
18364,3.3157894736842106
18375,4.263440860215054
18387,3.340909090909091
18400,3.5681818181818183
18426,3.980392156862745
18427,3.9
18442,3.6666666666666665
18445,3.59375
