movieId,rbar_i
353,3.522861981371719
354,3.1161616161616164
355,2.4415204678362574
356,4.032329401853412
357,3.664145234493192
358,3.207547169811321
359,3.025
360,2.682142857142857
361,3.3664688427299705
362,3.422586520947177
363,4.03
364,3.794360632183908
365,3.2540983606557377
366,3.022277227722772
367,3.1635322976287816
368,3.3948863636363638
369,3.3160919540229883
370,2.987051792828685
371,3.226510067114094
372,3.2758620689655173
373,3.7699619771863118
374,2.4395604395604398
375,3.2857142857142856
376,3.294987146529563
377,3.505333333333333
378,3.21474358974359
379,2.7935897435897434
380,3.5089086859688194
381,3.4391304347826086
382,3.0105540897097627
383,3.2366863905325443
384,3.1097560975609757
385,3.5
386,3.125
387,2.5348837209302326
388,3.91
389,3.1538461538461537
390,3.442622950819672
391,2.8076923076923075
392,3.2222222222222223
393,1.8274647887323943
394,3.5
396,2.6666666666666665
397,2.0454545454545454
398,2.9
399,2.0
401,3.0
402,2.0
404,4.055555555555555
405,2.5617529880478087
406,3.3333333333333335
407,3.2012987012987013
408,3.190909090909091
409,3.0555555555555554
410,2.9958238420653
411,2.6
412,3.5237388724035608
413,2.8364928909952605
414,2.4307692307692306
415,2.9044444444444446
416,2.6666666666666665
417,3.5148936170212766
418,2.830188679245283
419,2.560747663551402
420,2.756633119853614
421,3.46218487394958
422,3.3271028037383177
423,3.0224358974358974
424,2.8207547169811322
425,3.493333333333333
426,3.183467741935484
427,2.6095041322314048
428,3.75
429,2.36
430,2.34375
431,3.675925925925926
432,2.7316017316017316
433,3.0918367346938775
434,3.10191637630662
435,2.557186234817814
436,2.682926829268293
437,2.782608695652174
438,2.608695652173913
439,1.5
440,3.59648493543759
441,3.673344947735192
442,3.017280240420736
443,3.3625
444,2.455056179775281
445,2.9326241134751774
446,3.956273764258555
447,2.9210526315789473
448,3.5334928229665072
449,3.4206349206349205
450,3.393782383419689
451,3.1979166666666665
452,3.5681818181818183
453,3.1693548387096775
454,3.521623064602242
455,2.6619127516778525
456,3.8380281690140845
457,3.9983244903658197
458,3.0737704918032787
459,2.813953488372093
460,2.5535714285714284
461,3.1826923076923075
462,2.6
463,2.7857142857142856
464,2.9027149321266967
465,3.1354166666666665
466,2.9470338983050848
467,3.4322033898305087
468,3.2996219281663515
469,3.239795918367347
470,2.1470588235294117
471,3.677987421383648
472,3.0454545454545454
473,2.4101123595505616
474,3.741304347826087
475,3.917197452229299
476,3.282608695652174
477,3.5485436893203883
478,2.40625
479,2.869047619047619
480,3.6674397031539887
481,3.343264248704663
482,3.370879120879121
483,3.5754716981132075
484,3.032608695652174
485,2.7515495867768593
486,2.617021276595745
487,2.4361702127659575
488,3.210526315789474
489,2.883495145631068
490,3.487603305785124
491,3.409090909090909
492,3.730769230769231
493,3.678929765886288
494,3.405480984340045
495,3.4622641509433962
496,3.230769230769231
497,3.8761421319796954
498,2.85
499,2.8125
500,3.3996305418719213
501,3.765873015873016
502,2.3689138576779025
503,3.8636363636363638
504,3.0617283950617282
505,2.5913461538461537
506,3.5088495575221237
507,3.3930041152263373
508,3.8205223880597017
509,3.6787164906580014
510,2.735294117647059
511,3.2425373134328357
512,2.9186046511627906
513,2.7804878048780486
514,3.5417910447761196
515,3.9416010498687664
516,3.143426294820717
517,3.2335907335907335
518,2.789473684210526
519,2.211815561959654
520,3.0742526518804243
521,3.3802395209580838
522,3.565
523,3.614864864864865
524,3.496138996138996
525,2.9
526,2.5
527,4.292220376522702
528,2.853448275862069
529,3.8427835051546393
530,3.25
531,3.554954954954955
532,2.9863861386138613
533,2.9705882352941178
534,3.846045197740113
535,3.8261851015801356
536,3.3863636363636362
537,3.2375
538,3.7277936962750715
539,3.5237752161383287
540,2.8135838150289016
541,4.1415689810640215
542,3.0349794238683128
543,3.28719723183391
544,3.0
545,2.0
546,2.0879265091863517
547,2.736842105263158
548,2.9863387978142075
549,3.9125
550,3.188888888888889
551,3.714140040788579
552,3.16500553709856
553,3.722543352601156
554,2.8857142857142857
555,3.793118856121537
556,4.064935064935065
558,2.8
559,3.1875
560,4.0
561,3.076923076923077
562,3.7786516853932586
563,3.590909090909091
564,2.5869565217391304
565,3.418032786885246
566,2.6333333333333333
567,2.7857142857142856
568,3.0625
569,2.9035087719298245
570,3.4166666666666665
571,3.625
572,2.5
573,3.2222222222222223
574,3.3282828282828283
575,3.0342105263157895
576,2.0
577,3.021276595744681
579,4.0
580,3.095744680851064
581,4.003496503496503
582,3.3181818181818183
583,2.4615384615384617
584,4.0
585,2.67546362339515
586,3.0841098577734183
587,3.470226843100189
588,3.674739320551631
589,3.923554264589385
590,3.705845380263985
591,2.5
592,3.4059018367961458
593,4.172104225968908
594,3.639597834493426
595,3.7052104208416834
596,3.579243353783231
597,3.454117165096272
598,3.9444444444444446
599,4.122916666666667
600,2.7333333333333334
601,3.375
602,4.019230769230769
603,3.073529411764706
605,3.3340425531914892
606,2.6953125
607,2.6666666666666665
608,4.110044785668586
609,3.127659574468085
610,3.391843971631206
611,2.6074074074074076
612,2.6551724137931036
613,3.578125
614,2.6
615,4.0
616,3.4149659863945576
617,3.477272727272727
618,2.6296296296296298
619,2.73
621,3.453125
623,3.5
624,2.75
625,4.0
626,3.0375
627,3.646153846153846
628,3.7579013906447534
629,3.0
630,3.3846153846153846
631,2.8223684210526314
632,3.891304347826087
633,3.32
634,2.5925925925925926
635,3.5602409638554215
637,2.869047619047619
638,3.453488372093023
639,2.876470588235294
640,3.006276150627615
641,2.7857142857142856
643,1.5
644,1.5
645,3.6818181818181817
647,3.490842490842491
648,3.4206049149338376
649,3.5416666666666665
650,3.2422680412371134
651,2.5
652,3.0
653,3.221774193548387
654,3.0
655,2.0
656,2.933734939759036
657,2.0
658,3.0
659,3.689189189189189
660,3.0
661,3.322473404255319
662,3.2025
663,3.3978260869565218
664,3.125
665,4.051136363636363
666,3.7
667,2.769230769230769
668,4.007936507936508
670,4.212765957446808
671,3.6826086956521737
672,1.5
673,2.6922535211267604
674,2.962406015037594
675,1.0
676,3.25
678,4.184343434343434
679,2.7777777777777777
680,3.545977011494253
681,3.6666666666666665
682,3.6
684,4.0
685,3.46
687,2.4285714285714284
688,2.6492537313432836
690,3.4
691,3.046666666666667
692,2.45679012345679
693,2.5
694,3.1082474226804124
695,3.213235294117647
696,2.590909090909091
697,2.780821917808219
698,2.875
699,3.0
700,3.3181818181818183
701,2.8
702,4.066666666666666
703,2.9074074074074074
704,3.0284552845528454
705,3.5285714285714285
706,2.75
707,3.1447368421052633
708,3.430747922437673
709,3.2838541666666665
710,2.7758620689655173
711,2.742690058479532
712,3.25
713,3.375
714,4.024489795918368
715,3.5930232558139537
716,2.7586206896551726
717,3.5
718,3.465909090909091
719,3.0264598540145986
720,4.145107794361525
721,2.0
722,3.8125
723,3.0
724,3.0580645161290323
725,2.9304347826086956
726,3.2
728,3.8175438596491227
729,3.375
730,2.75
731,2.6846153846153844
732,2.95
733,3.6778803869832895
734,2.8333333333333335
735,3.4555555555555557
736,3.2376634331505696
737,2.1417682926829267
738,3.5
739,3.0
741,3.888888888888889
742,2.7288732394366195
743,2.733734939759036
744,2.625
745,4.14413407821229
746,3.7413793103448274
747,2.55
748,3.182894736842105
749,3.0
750,4.2882420091324205
751,3.909090909090909
752,2.0
753,3.135135135135135
754,3.090909090909091
755,3.1538461538461537
756,3.409090909090909
757,3.74
758,3.6666666666666665
759,3.658536585365854
760,3.6875
761,2.7747252747252746
762,2.450735294117647
763,3.1666666666666665
764,3.2549019607843137
765,3.063013698630137
766,3.507142857142857
767,3.1923076923076925
768,3.25
769,4.083333333333333
771,3.923076923076923
772,3.625
773,3.625
774,2.5
775,3.15625
776,4.25
777,2.0
778,4.008509389671362
779,2.941860465116279
780,3.379396984924623
781,3.418831168831169
782,2.977777777777778
783,3.3271028037383177
784,2.7533539731682146
785,3.285318559556787
786,3.186046511627907
787,3.625
788,2.9089852827265688
789,3.9285714285714284
790,3.5
791,3.9
793,2.5
794,3.4
795,3.2
796,3.5
797,3.7142857142857144
798,2.864678899082569
799,3.3764044943820224
800,4.068867924528302
801,3.1106194690265485
802,3.538638985005767
803,3.5697674418604652
804,2.949275362318841
805,3.718390804597701
806,3.0952380952380953
807,3.2666666666666666
808,3.443661971830986
809,2.919047619047619
810,1.703448275862069
813,3.326923076923077
815,1.6
816,3.357142857142857
818,2.600896860986547
819,3.3333333333333335
820,2.4
821,3.2
822,3.5
823,3.611111111111111
824,3.8055555555555554
827,3.3181818181818183
828,3.360869565217391
829,2.801470588235294
830,3.107142857142857
831,3.7083333333333335
832,3.4114285714285715
833,2.727272727272727
834,3.090909090909091
835,3.170886075949367
836,2.932926829268293
837,3.4306930693069306
838,3.8184306569343067
839,2.7938931297709924
840,2.8292682926829267
841,3.75
842,2.8661971830985915
843,4.0
844,3.8
845,3.375
846,3.393939393939394
847,3.375
848,3.6655172413793102
849,2.813620071684588
850,3.3333333333333335
851,3.3935185185185186
852,3.2172739541160595
853,3.5
854,3.2941176470588234
855,2.75
856,4.0
857,4.333333333333333
858,4.349280695884912
859,3.0
860,3.5555555555555554
861,3.50561797752809
862,3.5
864,4.0
865,3.5714285714285716
866,3.741496598639456
867,2.6515151515151514
868,3.25
869,2.9864864864864864
870,2.411764705882353
871,2.875
872,2.5
873,3.3333333333333335
874,3.75
875,3.522727272727273
876,3.0961538461538463
877,3.4166666666666665
878,3.7
879,2.8333333333333335
880,2.5952380952380953
881,2.8131868131868134
882,3.3068181818181817
884,3.857142857142857
885,2.7551020408163267
886,3.0546218487394956
887,1.5
888,2.2857142857142856
889,3.5555555555555554
891,2.5111940298507465
892,3.7216494845360826
893,3.717391304347826
895,2.0
896,3.6346153846153846
897,3.728395061728395
898,4.174747474747475
899,4.067484662576687
900,3.705627705627706
901,3.547008547008547
902,3.8842465753424658
903,4.143596986817326
904,4.292748091603054
905,4.186495176848875
906,4.031976744186046
907,3.9
908,4.246478873239437
909,4.050970873786408
910,4.146446078431373
911,4.08125
912,4.276264591439689
913,4.234100877192983
914,3.9136546184738954
915,3.8531746031746033
916,4.054323725055433
917,3.6823529411764704
918,3.664335664335664
919,3.9962814645308926
920,3.8523809523809525
921,3.826424870466321
922,4.260658914728682
923,4.156108597285068
924,4.005243838489775
925,3.3461538461538463
926,4.2289972899729
927,3.9754098360655736
928,4.142228739002933
929,3.8466666666666667
930,4.185828877005347
931,3.8579881656804735
932,3.758169934640523
933,4.0202898550724635
934,3.5193050193050195
935,3.8877551020408165
936,3.918918918918919
937,3.8780487804878048
938,3.5970149253731343
939,2.7142857142857144
940,3.9166666666666665
941,3.625
942,4.153266331658291
943,3.8405797101449277
944,3.8349056603773586
945,4.058479532163743
946,3.9955357142857144
947,4.03781512605042
948,3.6549295774647885
949,3.891304347826087
950,4.178571428571429
951,4.136206896551724
952,3.4872448979591835
953,4.0772163965681605
954,3.9648910411622276
955,4.063421828908554
956,3.272727272727273
957,3.3863636363636362
958,3.1923076923076925
959,3.683333333333333
960,3.6
961,3.1470588235294117
962,3.25
963,3.628205128205128
964,3.462962962962963
965,4.056291390728477
966,3.7666666666666666
967,2.7333333333333334
968,3.6684952978056424
969,4.119901112484549
970,3.4642857142857144
971,3.9470338983050848
972,3.0
973,3.719178082191781
974,3.7142857142857144
976,3.8536585365853657
977,2.0
979,3.4
980,3.9285714285714284
981,2.740740740740741
982,3.635593220338983
983,4.0
984,2.576923076923077
985,2.2
986,3.584862385321101
987,3.25
988,3.3157894736842106
989,4.666666666666667
990,2.742424242424242
991,3.607142857142857
992,2.880952380952381
993,3.15625
994,4.023498694516971
996,2.9685185185185183
997,3.5476190476190474
998,3.3947368421052633
999,3.2995495495495497
1000,3.3
1001,2.6666666666666665
1002,3.772727272727273
1003,3.3008130081300813
1004,2.7827868852459017
1005,2.450381679389313
1006,3.2454545454545456
1007,3.0474137931034484
1008,3.323529411764706
1009,3.185185185185185
1010,3.109452736318408
1011,2.7598039215686274
1012,3.6825396825396823
1013,3.4208955223880597
1014,3.399193548387097
1015,3.2433460076045626
1016,3.2
1017,3.5952380952380953
1018,3.1690140845070425
1019,3.5412147505422995
1020,3.240343347639485
1021,2.943137254901961
1022,3.5774539877300615
1023,3.8528138528138527
1024,3.2289156626506026
1025,3.5318066157760812
1026,3.4285714285714284
1027,3.258845437616387
1028,3.7801724137931036
1029,3.5194029850746267
1030,3.1141078838174274
1031,3.328333333333333
1032,3.646218487394958
1033,3.4136029411764706
1034,3.2740384615384617
1035,3.788679245283019
1036,3.9440966010733454
1037,2.7403474903474905
1038,3.3823529411764706
1039,3.857142857142857
1040,3.09375
1041,4.08
1042,3.4608177172061327
1043,3.1344086021505375
1044,3.4285714285714284
1045,2.8
1046,3.88
1047,3.401929260450161
1049,3.4278350515463916
1050,3.710526315789474
1051,3.5
1052,2.625
1053,2.9722222222222223
1054,3.4926470588235294
1055,2.760869565217391
1056,3.2586206896551726
1057,3.402390438247012
1058,2.8181818181818183
1059,3.6322081575246132
1060,3.7809388335704126
1061,3.623839009287926
1062,2.6666666666666665
1063,3.2857142857142856
1064,3.112820512820513
1065,3.0
1066,4.047872340425532
1067,3.3636363636363638
1068,3.6875
1069,3.803030303030303
1070,2.85
1071,3.75
1073,3.7226078334159642
1075,3.9375
1076,3.95
1077,3.8732014388489207
1078,3.8444055944055946
1079,3.844238975817923
1080,3.9464882943143813
1081,3.4966329966329965
1082,3.592857142857143
1083,3.5034965034965033
1084,3.9051724137931036
1085,3.659090909090909
1086,4.046590909090909
1087,3.6666666666666665
1088,3.1980769230769233
1089,4.0776476578411405
1090,3.949823943661972
1091,2.783746556473829
1092,3.3803475935828877
1093,3.328598484848485
1094,3.6720852017937218
1095,3.8720173535791758
1096,3.978723404255319
1097,3.7360275150472915
1098,2.2916666666666665
1099,3.8651315789473686
1100,2.9195710455764075
1101,3.4279038718291055
1102,3.0
1103,3.828752642706131
1104,4.096153846153846
1105,2.4
1106,3.3333333333333335
1107,1.9285714285714286
1110,3.0
1111,4.038732394366197
1112,3.3181818181818183
1113,3.289473684210526
1114,3.076923076923077
1115,3.0
1116,3.0384615384615383
1117,3.6666666666666665
1118,3.0
1119,3.03125
1120,3.5502354788069073
1121,3.111111111111111
1122,5.0
1123,3.5714285714285716
1124,3.719219219219219
1125,3.538666666666667
1126,2.6617021276595745
1127,3.6548262548262547
1128,3.1423076923076922
1129,3.365817091454273
1130,3.3282208588957056
1131,4.087606837606837
1132,4.087264150943396
1133,3.142857142857143
1134,3.0
1135,3.179856115107914
1136,4.1820845542067815
1137,1.0
1138,3.5
1140,3.5
1142,2.25
1143,3.1666666666666665
1144,3.6666666666666665
1145,3.25
1146,2.25
1147,4.121160409556314
1148,4.1425959780621575
1149,3.5
1150,3.8106060606060606
1151,3.7291666666666665
1152,3.3333333333333335
1153,3.5384615384615383
1154,3.607142857142857
1158,3.0
1159,3.0
1160,3.0
1161,3.561320754716981
1162,3.514705882352941
1163,3.0476190476190474
1164,3.7058823529411766
1165,1.75
1166,4.0
1167,2.8454545454545452
1168,2.8823529411764706
1169,3.9473684210526314
1170,1.8
1171,3.7184873949579833
1172,4.147887323943662
1173,3.4184549356223175
1174,2.2
1175,3.9990366088631983
1176,3.953846153846154
1177,3.8515625
1178,4.248251748251748
1179,3.693293885601578
1180,3.8285714285714287
1181,2.75
1183,3.606073943661972
1184,3.8076923076923075
1185,3.877049180327869
1186,3.566468253968254
1187,3.797029702970297
1188,3.7953321364452424
1189,4.2018779342723
1190,3.430894308943089
1191,2.9909090909090907
1192,3.9794520547945207
1193,4.245590230664858
1194,3.2976878612716765
1196,4.170631290027448
1197,4.188775510204081
1198,4.228017648912701
1199,4.016957364341085
1200,4.022979797979798
1201,4.10214552238806
1202,3.794392523364486
1203,4.23968253968254
1204,4.221812434141201
1206,3.9943661971830986
1207,4.201704545454546
1208,4.136705202312139
1209,4.20398773006135
1210,3.989964050329539
1211,3.9674657534246576
1212,4.2354124748490944
1213,4.1851174934725845
1214,4.058025789239662
1215,3.7516666666666665
1216,3.736842105263158
1217,4.12696335078534
1218,4.016666666666667
1219,4.102413793103448
1220,3.785007072135785
1221,4.258955223880597
1222,4.055829734731647
1223,4.048245614035087
1224,4.091591591591592
1225,4.07468605419696
1226,3.9878048780487805
1227,3.874617737003058
1228,4.108848314606742
1230,4.081255374032674
1231,3.931740614334471
1232,4.093023255813954
1233,4.154365904365904
1234,4.1987353206865405
1235,3.966194968553459
1236,3.8266666666666667
1237,4.103448275862069
1238,3.8759398496240602
1240,3.887070707070707
1241,3.7923497267759565
1242,3.987907465825447
1243,3.9335548172757475
1244,4.084201388888889
1245,3.953781512605042
1246,3.872448979591837
1247,4.108475894245723
1248,4.222841225626741
1249,3.9313432835820894
1250,4.1787941787941785
1251,4.139112903225806
1252,4.206684256816183
1253,4.018987341772152
1254,4.139455782312925
1255,3.4384057971014492
1256,4.165909090909091
1257,3.82171581769437
1258,4.011265164644714
1259,3.963455149501661
1260,4.25
1261,3.816466552315609
1262,4.15559655596556
1263,3.9987373737373737
1264,3.994818652849741
1265,3.8862341078474354
1266,3.995183044315992
1267,4.1156661786237185
1268,3.4837962962962963
1269,4.0059288537549405
1270,3.9240802675585282
1271,3.704718417047184
1272,4.048566878980892
1273,4.0227272727272725
1274,3.876395534290271
1275,3.6104725415070242
1276,4.13662456946039
1277,3.791021671826625
1278,3.9696444058976583
1279,3.784090909090909
1280,4.118534482758621
1281,4.107272727272727
1282,3.8266522210184184
1283,4.136612021857924
1284,4.232183908045977
1285,3.770972037283622
1286,3.6209150326797386
1287,3.800429184549356
1288,4.01531914893617
1289,3.932900432900433
1290,3.5710059171597632
1291,3.992797904845046
1292,3.9914529914529915
1293,4.024406332453826
1295,3.601123595505618
1296,3.942468619246862
1297,3.642156862745098
1298,3.5823927765237022
1299,4.067669172932331
1300,4.019083969465649
1301,3.8086816720257235
1302,3.668108108108108
1303,3.958955223880597
1304,4.058849557522124
1305,3.7925531914893615
1306,3.5246913580246915
1307,3.865372573575454
1308,3.0
1309,3.6666666666666665
1310,3.4375
1311,2.5384615384615383
1312,3.272727272727273
1313,2.5
1314,2.0
1315,3.5
1316,3.0
1317,3.0833333333333335
1318,2.7083333333333335
1319,3.0
1320,3.095505617977528
1321,3.5843806104129263
1322,1.7352941176470589
1323,1.4666666666666666
1324,2.15
1325,2.0
1326,2.0348837209302326
1327,3.034188034188034
1328,1.6176470588235294
1329,2.9047619047619047
1330,2.739130434782609
1331,3.014705882352941
1332,3.0833333333333335
1333,3.797674418604651
1334,3.2031963470319633
1335,2.125
1336,2.370967741935484
1337,3.8333333333333335
1339,3.5
1340,3.7325581395348837
1341,2.967741935483871
1342,3.005928853754941
1343,3.513719512195122
1344,3.764179104477612
1345,3.4416
1346,2.9618320610687023
1347,3.268826619964974
1348,3.909556313993174
1349,2.75
1350,3.5551558752997603
1351,3.02
1352,3.087719298245614
1353,3.0411392405063293
1354,3.9261168384879723
1355,3.1690140845070425
1356,3.6807318894697536
1357,3.870833333333333
1358,3.9934010152284265
1359,2.6761363636363638
1360,3.0
1361,4.123015873015873
1363,2.9770992366412212
1364,2.6
1365,3.7732558139534884
1366,3.3050314465408803
1367,3.0838368580060425
1368,2.0
1369,3.0714285714285716
1370,3.464031971580817
1371,3.102635228848821
1372,3.3089960886571057
1373,2.8716730038022815
1374,3.710227272727273
1375,3.2785445420326225
1376,3.533049040511727
1377,3.0797814207650274
1378,3.320910973084886
1379,2.9232558139534883
1380,3.3106326889279436
1381,1.9939759036144578
1382,2.7739726027397262
1383,2.090909090909091
1384,2.0
1385,3.1550976138828633
1386,2.8333333333333335
1387,3.8130617136009586
1388,2.6374622356495467
1389,1.8517241379310345
1390,3.1839622641509435
1391,2.960222752585521
1392,3.765625
1393,3.6298498122653315
1394,3.8480565371024733
1395,3.3794117647058823
1396,3.6137892376681613
1397,3.36
1398,3.0140845070422535
1399,3.457943925233645
1400,4.333333333333333
1401,3.517857142857143
1404,3.190909090909091
1405,2.9784110535405874
1406,3.1904761904761907
1407,3.252823631624674
1408,3.697019867549669
1409,3.0997624703087885
1410,2.96875
1411,3.7649164677804294
1412,4.020833333333333
1413,3.3846153846153846
1414,3.3
1415,3.7142857142857144
1416,3.26986301369863
1417,3.064814814814815
1419,3.6382978723404253
1420,3.7777777777777777
1421,3.2142857142857144
1422,3.126086956521739
1423,4.076923076923077
1424,5.0
1425,3.2781954887218046
1426,2.8260869565217392
1427,2.642857142857143
1428,3.52
1429,3.3392857142857144
1430,3.6923076923076925
1431,2.623853211009174
1432,2.9719101123595504
1433,2.375
1434,3.0
1436,3.0
1437,3.588235294117647
1438,2.8529411764705883
1439,2.475
1440,2.9215686274509802
1441,3.5821917808219177
1442,3.1666666666666665
1443,5.0
1444,3.3125
1445,2.5425531914893615
1446,4.062043795620438
1447,3.125
1448,3.3
